Intermediate,Week,WeekStart,Qty
0T690,29,2026-07-13 00:00:00,0
0T690,30,2026-07-20 00:00:00,0
0T690,31,2026-07-27 00:00:00,0
0T690,32,2026-08-03 00:00:00,0
0T690,33,2026-08-10 00:00:00,0
0T690,34,2026-08-17 00:00:00,0
0T690,35,2026-08-24 00:00:00,0
0T720,19,2026-05-04 00:00:00,0
0T720,20,2026-05-11 00:00:00,0
0T720,21,2026-05-18 00:00:00,0
0T720,22,2026-05-25 00:00:00,0
0T720,23,2026-06-01 00:00:00,0
0T720,24,2026-06-08 00:00:00,0
0T720,25,2026-06-15 00:00:00,0
0T720,26,2026-06-22 00:00:00,0
0T720,27,2026-06-29 00:00:00,0
0T720,28,2026-07-06 00:00:00,0
0T720,29,2026-07-13 00:00:00,0
0T720,30,2026-07-20 00:00:00,0
0T720,31,2026-07-27 00:00:00,0
0T720,32,2026-08-03 00:00:00,0
0T720,33,2026-08-10 00:00:00,0
0T720,34,2026-08-17 00:00:00,0
0T720,35,2026-08-24 00:00:00,0
0T730,19,2026-05-04 00:00:00,0
0T730,20,2026-05-11 00:00:00,0
0T730,21,2026-05-18 00:00:00,0
0T730,22,2026-05-25 00:00:00,0
0T730,23,2026-06-01 00:00:00,0
0T730,24,2026-06-08 00:00:00,0
0T730,25,2026-06-15 00:00:00,0
0T730,26,2026-06-22 00:00:00,0
0T730,27,2026-06-29 00:00:00,0
0T730,28,2026-07-06 00:00:00,0
0T730,29,2026-07-13 00:00:00,0
0T730,30,2026-07-20 00:00:00,0
0T730,31,2026-07-27 00:00:00,0
0T730,32,2026-08-03 00:00:00,0
0T730,33,2026-08-10 00:00:00,0
0T730,34,2026-08-17 00:00:00,0
0T730,35,2026-08-24 00:00:00,0
0T740,19,2026-05-04 00:00:00,0
0T740,20,2026-05-11 00:00:00,0
0T740,21,2026-05-18 00:00:00,0
0T740,22,2026-05-25 00:00:00,0
0T740,23,2026-06-01 00:00:00,0
0T740,24,2026-06-08 00:00:00,0
0T740,25,2026-06-15 00:00:00,0
0T740,26,2026-06-22 00:00:00,0
0T740,27,2026-06-29 00:00:00,0
0T740,28,2026-07-06 00:00:00,0
0T740,29,2026-07-13 00:00:00,0
0T740,30,2026-07-20 00:00:00,0
0T740,31,2026-07-27 00:00:00,0
0T740,32,2026-08-03 00:00:00,0
0T740,33,2026-08-10 00:00:00,0
0T740,34,2026-08-17 00:00:00,0
0T740,35,2026-08-24 00:00:00,0
0T750,19,2026-05-04 00:00:00,0
0T750,20,2026-05-11 00:00:00,0
0T750,21,2026-05-18 00:00:00,0
0T750,22,2026-05-25 00:00:00,0
0T750,23,2026-06-01 00:00:00,1440
0T750,24,2026-06-08 00:00:00,0
0T750,25,2026-06-15 00:00:00,0
0T750,26,2026-06-22 00:00:00,0
0T750,27,2026-06-29 00:00:00,0
0T750,28,2026-07-06 00:00:00,0
0T750,29,2026-07-13 00:00:00,1440
0T750,30,2026-07-20 00:00:00,0
0T750,31,2026-07-27 00:00:00,0
0T750,32,2026-08-03 00:00:00,1440
0T750,33,2026-08-10 00:00:00,0
0T750,34,2026-08-17 00:00:00,0
0T750,35,2026-08-24 00:00:00,1440
F2180,19,2026-05-04 00:00:00,0
F2180,20,2026-05-11 00:00:00,0
F2180,21,2026-05-18 00:00:00,0
F2180,22,2026-05-25 00:00:00,0
F2180,23,2026-06-01 00:00:00,0
F2180,24,2026-06-08 00:00:00,0
F2180,25,2026-06-15 00:00:00,0
F2180,26,2026-06-22 00:00:00,0
F2180,27,2026-06-29 00:00:00,0
F2180,28,2026-07-06 00:00:00,0
F2180,29,2026-07-13 00:00:00,0
F2180,30,2026-07-20 00:00:00,0
F2180,31,2026-07-27 00:00:00,0
F2180,32,2026-08-03 00:00:00,0
F2180,33,2026-08-10 00:00:00,0
F2180,34,2026-08-17 00:00:00,0
F2180,35,2026-08-24 00:00:00,0
F2210,19,2026-05-04 00:00:00,0
F2210,20,2026-05-11 00:00:00,0
F2210,21,2026-05-18 00:00:00,0
F2210,22,2026-05-25 00:00:00,0
F2210,23,2026-06-01 00:00:00,0
F2210,24,2026-06-08 00:00:00,0
F2210,25,2026-06-15 00:00:00,0
F2210,26,2026-06-22 00:00:00,0
F2210,27,2026-06-29 00:00:00,0
F2210,28,2026-07-06 00:00:00,0
F2210,29,2026-07-13 00:00:00,0
F2210,30,2026-07-20 00:00:00,0
F2210,31,2026-07-27 00:00:00,0
F2210,32,2026-08-03 00:00:00,0
F2210,33,2026-08-10 00:00:00,0
F2210,34,2026-08-17 00:00:00,0
F2210,35,2026-08-24 00:00:00,0
0W770,19,2026-05-04 00:00:00,0
0W770,20,2026-05-11 00:00:00,0
0W770,21,2026-05-18 00:00:00,0
0W770,22,2026-05-25 00:00:00,0
0W770,23,2026-06-01 00:00:00,0
0W770,24,2026-06-08 00:00:00,0
0W770,25,2026-06-15 00:00:00,0
0W770,26,2026-06-22 00:00:00,0
0W770,27,2026-06-29 00:00:00,0
0W770,28,2026-07-06 00:00:00,0
0W770,29,2026-07-13 00:00:00,0
0W770,30,2026-07-20 00:00:00,0
0W770,31,2026-07-27 00:00:00,0
0W770,32,2026-08-03 00:00:00,0
0W770,33,2026-08-10 00:00:00,0
0W770,34,2026-08-17 00:00:00,0
0W770,35,2026-08-24 00:00:00,0
0W750,19,2026-05-04 00:00:00,0
0W750,20,2026-05-11 00:00:00,0
0W750,21,2026-05-18 00:00:00,0
0W750,22,2026-05-25 00:00:00,0
0W750,23,2026-06-01 00:00:00,0
0W750,24,2026-06-08 00:00:00,0
0W750,25,2026-06-15 00:00:00,0
0W750,26,2026-06-22 00:00:00,0
0W750,27,2026-06-29 00:00:00,0
0W750,28,2026-07-06 00:00:00,0
0W750,29,2026-07-13 00:00:00,0
0W750,30,2026-07-20 00:00:00,0
0W750,31,2026-07-27 00:00:00,0
0W750,32,2026-08-03 00:00:00,0
0W750,33,2026-08-10 00:00:00,0
0W750,34,2026-08-17 00:00:00,0
0W750,35,2026-08-24 00:00:00,0
F3060,19,2026-05-04 00:00:00,11520
F3060,20,2026-05-11 00:00:00,11520
F3060,21,2026-05-18 00:00:00,11520
F3060,22,2026-05-25 00:00:00,11520
F3060,23,2026-06-01 00:00:00,11520
F3060,24,2026-06-08 00:00:00,0
F3060,25,2026-06-15 00:00:00,0
F3060,26,2026-06-22 00:00:00,5760
F3060,27,2026-06-29 00:00:00,5760
F3060,28,2026-07-06 00:00:00,5760
F3060,29,2026-07-13 00:00:00,5760
F3060,30,2026-07-20 00:00:00,11520
F3060,31,2026-07-27 00:00:00,11520
F3060,32,2026-08-03 00:00:00,5760
F3060,33,2026-08-10 00:00:00,11520
F3060,34,2026-08-17 00:00:00,11520
F3060,35,2026-08-24 00:00:00,11520
0T860,19,2026-05-04 00:00:00,4320
0T860,20,2026-05-11 00:00:00,0
0T860,21,2026-05-18 00:00:00,4320
0T860,22,2026-05-25 00:00:00,4320
0T860,23,2026-06-01 00:00:00,8640
0T860,24,2026-06-08 00:00:00,4320
0T860,25,2026-06-15 00:00:00,0
0T860,26,2026-06-22 00:00:00,4320
0T860,27,2026-06-29 00:00:00,4320
0T860,28,2026-07-06 00:00:00,4320
0T860,29,2026-07-13 00:00:00,4320
0T860,30,2026-07-20 00:00:00,0
0T860,31,2026-07-27 00:00:00,0
0T860,32,2026-08-03 00:00:00,4320
0T860,33,2026-08-10 00:00:00,0
0T860,34,2026-08-17 00:00:00,4320
0T860,35,2026-08-24 00:00:00,0
0T880,19,2026-05-04 00:00:00,0
0T880,20,2026-05-11 00:00:00,0
0T880,21,2026-05-18 00:00:00,0
0T880,22,2026-05-25 00:00:00,0
0T880,23,2026-06-01 00:00:00,0
0T880,24,2026-06-08 00:00:00,0
0T880,25,2026-06-15 00:00:00,0
0T880,26,2026-06-22 00:00:00,0
0T880,27,2026-06-29 00:00:00,0
0T880,28,2026-07-06 00:00:00,0
0T880,29,2026-07-13 00:00:00,0
0T880,30,2026-07-20 00:00:00,0
0T880,31,2026-07-27 00:00:00,0
0T880,32,2026-08-03 00:00:00,0
0T880,33,2026-08-10 00:00:00,0
0T880,34,2026-08-17 00:00:00,0
0T880,35,2026-08-24 00:00:00,0
F2350,19,2026-05-04 00:00:00,0
F2350,20,2026-05-11 00:00:00,3240
F2350,21,2026-05-18 00:00:00,1620
F2350,22,2026-05-25 00:00:00,0
F2350,23,2026-06-01 00:00:00,0
F2350,24,2026-06-08 00:00:00,0
F2350,25,2026-06-15 00:00:00,0
F2350,26,2026-06-22 00:00:00,0
F2350,27,2026-06-29 00:00:00,3240
F2350,28,2026-07-06 00:00:00,0
F2350,29,2026-07-13 00:00:00,0
F2350,30,2026-07-20 00:00:00,3240
F2350,31,2026-07-27 00:00:00,0
F2350,32,2026-08-03 00:00:00,0
F2350,33,2026-08-10 00:00:00,0
F2350,34,2026-08-17 00:00:00,3240
F2350,35,2026-08-24 00:00:00,0
F2290,19,2026-05-04 00:00:00,0
F2290,20,2026-05-11 00:00:00,0
F2290,21,2026-05-18 00:00:00,1980
F2290,22,2026-05-25 00:00:00,0
F2290,23,2026-06-01 00:00:00,0
F2290,24,2026-06-08 00:00:00,0
F2290,25,2026-06-15 00:00:00,0
F2290,26,2026-06-22 00:00:00,0
F2290,27,2026-06-29 00:00:00,0
F2290,28,2026-07-06 00:00:00,0
F2290,29,2026-07-13 00:00:00,0
F2290,30,2026-07-20 00:00:00,0
F2290,31,2026-07-27 00:00:00,1920
F2290,32,2026-08-03 00:00:00,0
F2290,33,2026-08-10 00:00:00,0
F2290,34,2026-08-17 00:00:00,0
F2290,35,2026-08-24 00:00:00,0
V14,19,2026-05-04 00:00:00,0
V14,20,2026-05-11 00:00:00,0
V14,21,2026-05-18 00:00:00,0
V14,22,2026-05-25 00:00:00,0
V14,23,2026-06-01 00:00:00,0
V14,24,2026-06-08 00:00:00,0
V14,25,2026-06-15 00:00:00,0
V14,26,2026-06-22 00:00:00,0
V14,27,2026-06-29 00:00:00,0
V14,28,2026-07-06 00:00:00,0
V14,29,2026-07-13 00:00:00,0
V14,30,2026-07-20 00:00:00,0
V14,31,2026-07-27 00:00:00,0
V14,32,2026-08-03 00:00:00,0
V14,33,2026-08-10 00:00:00,0
V14,34,2026-08-17 00:00:00,0
V14,35,2026-08-24 00:00:00,0
V02,19,2026-05-04 00:00:00,0
V02,20,2026-05-11 00:00:00,4032
V02,21,2026-05-18 00:00:00,0
V02,22,2026-05-25 00:00:00,0
V02,23,2026-06-01 00:00:00,0
V02,24,2026-06-08 00:00:00,4032
V02,25,2026-06-15 00:00:00,0
V02,26,2026-06-22 00:00:00,0
V02,27,2026-06-29 00:00:00,0
V02,28,2026-07-06 00:00:00,4032
V02,29,2026-07-13 00:00:00,0
V02,30,2026-07-20 00:00:00,0
V02,31,2026-07-27 00:00:00,4032
V02,32,2026-08-03 00:00:00,4032
V02,33,2026-08-10 00:00:00,0
V02,34,2026-08-17 00:00:00,0
V02,35,2026-08-24 00:00:00,0
0T390,19,2026-05-04 00:00:00,336
0T390,20,2026-05-11 00:00:00,336
0T390,21,2026-05-18 00:00:00,336
0T390,22,2026-05-25 00:00:00,0
0T390,23,2026-06-01 00:00:00,336
0T390,24,2026-06-08 00:00:00,0
0T390,25,2026-06-15 00:00:00,0
0T390,26,2026-06-22 00:00:00,336
0T390,27,2026-06-29 00:00:00,336
0T390,28,2026-07-06 00:00:00,336
0T390,29,2026-07-13 00:00:00,0
0T390,30,2026-07-20 00:00:00,336
0T390,31,2026-07-27 00:00:00,336
0T390,32,2026-08-03 00:00:00,0
0T390,33,2026-08-10 00:00:00,336
0T390,34,2026-08-17 00:00:00,336
0T390,35,2026-08-24 00:00:00,336
0C170,19,2026-05-04 00:00:00,240
0C170,20,2026-05-11 00:00:00,480
0C170,21,2026-05-18 00:00:00,0
0C170,22,2026-05-25 00:00:00,240
0C170,23,2026-06-01 00:00:00,240
0C170,24,2026-06-08 00:00:00,240
0C170,25,2026-06-15 00:00:00,240
0C170,26,2026-06-22 00:00:00,480
0C170,27,2026-06-29 00:00:00,0
0C170,28,2026-07-06 00:00:00,240
0C170,29,2026-07-13 00:00:00,480
0C170,30,2026-07-20 00:00:00,0
0C170,31,2026-07-27 00:00:00,240
0C170,32,2026-08-03 00:00:00,0
0C170,33,2026-08-10 00:00:00,240
0C170,34,2026-08-17 00:00:00,0
0C170,35,2026-08-24 00:00:00,0
20p,19,2026-05-04 00:00:00,0
20p,20,2026-05-11 00:00:00,0
20p,21,2026-05-18 00:00:00,0
20p,22,2026-05-25 00:00:00,0
20p,23,2026-06-01 00:00:00,0
20p,24,2026-06-08 00:00:00,0
20p,25,2026-06-15 00:00:00,0
20p,26,2026-06-22 00:00:00,0
20p,27,2026-06-29 00:00:00,0
20p,28,2026-07-06 00:00:00,0
20p,29,2026-07-13 00:00:00,0
20p,30,2026-07-20 00:00:00,0
20p,31,2026-07-27 00:00:00,0
20p,32,2026-08-03 00:00:00,0
20p,33,2026-08-10 00:00:00,0
20p,34,2026-08-17 00:00:00,0
20p,35,2026-08-24 00:00:00,0
SH,19,2026-05-04 00:00:00,0
SH,20,2026-05-11 00:00:00,0
SH,21,2026-05-18 00:00:00,0
SH,22,2026-05-25 00:00:00,0
SH,23,2026-06-01 00:00:00,0
SH,24,2026-06-08 00:00:00,0
SH,25,2026-06-15 00:00:00,0
SH,26,2026-06-22 00:00:00,0
SH,27,2026-06-29 00:00:00,0
SH,28,2026-07-06 00:00:00,0
SH,29,2026-07-13 00:00:00,0
SH,30,2026-07-20 00:00:00,0
SH,31,2026-07-27 00:00:00,1
SH,32,2026-08-03 00:00:00,0
SH,33,2026-08-10 00:00:00,0
SH,34,2026-08-17 00:00:00,0
SH,35,2026-08-24 00:00:00,0
SCH,19,2026-05-04 00:00:00,1
SCH,20,2026-05-11 00:00:00,1
SCH,21,2026-05-18 00:00:00,1
SCH,22,2026-05-25 00:00:00,1
SCH,23,2026-06-01 00:00:00,1
SCH,24,2026-06-08 00:00:00,0
SCH,25,2026-06-15 00:00:00,0
SCH,26,2026-06-22 00:00:00,1
SCH,27,2026-06-29 00:00:00,1
SCH,28,2026-07-06 00:00:00,0
SCH,29,2026-07-13 00:00:00,1
SCH,30,2026-07-20 00:00:00,1
SCH,31,2026-07-27 00:00:00,1
SCH,32,2026-08-03 00:00:00,1
SCH,33,2026-08-10 00:00:00,0
SCH,34,2026-08-17 00:00:00,1
SCH,35,2026-08-24 00:00:00,1
10H,19,2026-05-04 00:00:00,2
10H,20,2026-05-11 00:00:00,2
10H,21,2026-05-18 00:00:00,2
10H,22,2026-05-25 00:00:00,2
10H,23,2026-06-01 00:00:00,0
10H,24,2026-06-08 00:00:00,0
10H,25,2026-06-15 00:00:00,1
10H,26,2026-06-22 00:00:00,1
10H,27,2026-06-29 00:00:00,1
10H,28,2026-07-06 00:00:00,2
10H,29,2026-07-13 00:00:00,1
10H,30,2026-07-20 00:00:00,2
10H,31,2026-07-27 00:00:00,1
10H,32,2026-08-03 00:00:00,2
10H,33,2026-08-10 00:00:00,1
10H,34,2026-08-17 00:00:00,2
10H,35,2026-08-24 00:00:00,2
10H VW,19,2026-05-04 00:00:00,0
10H VW,20,2026-05-11 00:00:00,0
10H VW,21,2026-05-18 00:00:00,0
10H VW,22,2026-05-25 00:00:00,0
10H VW,23,2026-06-01 00:00:00,0
10H VW,24,2026-06-08 00:00:00,0
10H VW,25,2026-06-15 00:00:00,0
10H VW,26,2026-06-22 00:00:00,0
10H VW,27,2026-06-29 00:00:00,1
10H VW,28,2026-07-06 00:00:00,0
10H VW,29,2026-07-13 00:00:00,0
10H VW,30,2026-07-20 00:00:00,0
10H VW,31,2026-07-27 00:00:00,0
10H VW,32,2026-08-03 00:00:00,0
10H VW,33,2026-08-10 00:00:00,0
10H VW,34,2026-08-17 00:00:00,0
10H VW,35,2026-08-24 00:00:00,0
85d,19,2026-05-04 00:00:00,1
85d,20,2026-05-11 00:00:00,1
85d,21,2026-05-18 00:00:00,1
85d,22,2026-05-25 00:00:00,1
85d,23,2026-06-01 00:00:00,0
85d,24,2026-06-08 00:00:00,0
85d,25,2026-06-15 00:00:00,1
85d,26,2026-06-22 00:00:00,0
85d,27,2026-06-29 00:00:00,1
85d,28,2026-07-06 00:00:00,0
85d,29,2026-07-13 00:00:00,1
85d,30,2026-07-20 00:00:00,0
85d,31,2026-07-27 00:00:00,1
85d,32,2026-08-03 00:00:00,0
85d,33,2026-08-10 00:00:00,1
85d,34,2026-08-17 00:00:00,1
85d,35,2026-08-24 00:00:00,1
250d,19,2026-05-04 00:00:00,0
250d,20,2026-05-11 00:00:00,0
250d,21,2026-05-18 00:00:00,0
250d,22,2026-05-25 00:00:00,0
250d,23,2026-06-01 00:00:00,0
250d,24,2026-06-08 00:00:00,0
250d,25,2026-06-15 00:00:00,0
250d,26,2026-06-22 00:00:00,0
250d,27,2026-06-29 00:00:00,0
250d,28,2026-07-06 00:00:00,0
250d,29,2026-07-13 00:00:00,0
250d,30,2026-07-20 00:00:00,0
250d,31,2026-07-27 00:00:00,0
250d,32,2026-08-03 00:00:00,0
250d,33,2026-08-10 00:00:00,0
250d,34,2026-08-17 00:00:00,0
250d,35,2026-08-24 00:00:00,0
